category,date,value,type,age
community_distancing,2021-01-04,1,boolean,NA
schools_closed,2021-01-05,1,boolean,0
schools_closed,2021-01-05,1,boolean,1
schools_closed,2021-01-05,1,boolean,2
schools_closed,2021-01-05,1,boolean,3
schools_closed,2021-01-05,1,boolean,4
schools_closed,2021-01-05,1,boolean,5
schools_closed,2021-01-05,1,boolean,6
schools_closed,2021-01-05,1,boolean,7
schools_closed,2021-01-05,1,boolean,8
schools_closed,2021-01-05,1,boolean,9
schools_closed,2021-01-05,1,boolean,10
schools_closed,2021-01-05,1,boolean,11
schools_closed,2021-01-05,1,boolean,12
schools_closed,2021-01-05,1,boolean,13
schools_closed,2021-01-05,1,boolean,14
schools_closed,2021-01-05,1,boolean,15
schools_closed,2021-01-05,1,boolean,16
schools_closed,2021-01-05,1,boolean,17
schools_closed,2021-01-05,1,boolean,18
schools_closed,2021-01-05,1,boolean,19
schools_closed,2021-01-05,1,boolean,20
schools_closed,2021-01-05,1,boolean,21
schools_closed,2021-01-05,1,boolean,22
schools_closed,2021-01-05,1,boolean,23
schools_closed,2021-01-05,1,boolean,24
schools_closed,2021-01-05,1,boolean,25
workplace_distancing,2021-01-05,1,boolean,NA
community_distancing,2021-01-05,1,boolean,NA
schools_closed,2021-01-06,1,boolean,0
schools_closed,2021-01-06,1,boolean,1
schools_closed,2021-01-06,1,boolean,2
schools_closed,2021-01-06,1,boolean,3
schools_closed,2021-01-06,1,boolean,4
schools_closed,2021-01-06,1,boolean,5
schools_closed,2021-01-06,1,boolean,6
schools_closed,2021-01-06,1,boolean,7
schools_closed,2021-01-06,1,boolean,8
schools_closed,2021-01-06,1,boolean,9
schools_closed,2021-01-06,1,boolean,10
schools_closed,2021-01-06,1,boolean,11
schools_closed,2021-01-06,1,boolean,12
schools_closed,2021-01-06,1,boolean,13
schools_closed,2021-01-06,1,boolean,14
schools_closed,2021-01-06,1,boolean,15
schools_closed,2021-01-06,1,boolean,16
schools_closed,2021-01-06,1,boolean,17
schools_closed,2021-01-06,1,boolean,18
schools_closed,2021-01-06,1,boolean,19
schools_closed,2021-01-06,1,boolean,20
schools_closed,2021-01-06,1,boolean,21
schools_closed,2021-01-06,1,boolean,22
schools_closed,2021-01-06,1,boolean,23
schools_closed,2021-01-06,1,boolean,24
schools_closed,2021-01-06,1,boolean,25
workplace_distancing,2021-01-06,1,boolean,NA
community_distancing,2021-01-06,1,boolean,NA
schools_closed,2021-01-07,1,boolean,0
schools_closed,2021-01-07,1,boolean,1
schools_closed,2021-01-07,1,boolean,2
schools_closed,2021-01-07,1,boolean,3
schools_closed,2021-01-07,1,boolean,4
schools_closed,2021-01-07,1,boolean,5
schools_closed,2021-01-07,1,boolean,6
schools_closed,2021-01-07,1,boolean,7
schools_closed,2021-01-07,1,boolean,8
schools_closed,2021-01-07,1,boolean,9
schools_closed,2021-01-07,1,boolean,10
schools_closed,2021-01-07,1,boolean,11
schools_closed,2021-01-07,1,boolean,12
schools_closed,2021-01-07,1,boolean,13
schools_closed,2021-01-07,1,boolean,14
schools_closed,2021-01-07,1,boolean,15
schools_closed,2021-01-07,1,boolean,16
schools_closed,2021-01-07,1,boolean,17
schools_closed,2021-01-07,1,boolean,18
schools_closed,2021-01-07,1,boolean,19
schools_closed,2021-01-07,1,boolean,20
schools_closed,2021-01-07,1,boolean,21
schools_closed,2021-01-07,1,boolean,22
schools_closed,2021-01-07,1,boolean,23
schools_closed,2021-01-07,1,boolean,24
schools_closed,2021-01-07,1,boolean,25
workplace_distancing,2021-01-07,1,boolean,NA
community_distancing,2021-01-07,1,boolean,NA
schools_closed,2021-01-08,1,boolean,0
schools_closed,2021-01-08,1,boolean,1
schools_closed,2021-01-08,1,boolean,2
schools_closed,2021-01-08,1,boolean,3
schools_closed,2021-01-08,1,boolean,4
schools_closed,2021-01-08,1,boolean,5
schools_closed,2021-01-08,1,boolean,6
schools_closed,2021-01-08,1,boolean,7
schools_closed,2021-01-08,1,boolean,8
schools_closed,2021-01-08,1,boolean,9
schools_closed,2021-01-08,1,boolean,10
schools_closed,2021-01-08,1,boolean,11
schools_closed,2021-01-08,1,boolean,12
schools_closed,2021-01-08,1,boolean,13
schools_closed,2021-01-08,1,boolean,14
schools_closed,2021-01-08,1,boolean,15
schools_closed,2021-01-08,1,boolean,16
schools_closed,2021-01-08,1,boolean,17
schools_closed,2021-01-08,1,boolean,18
schools_closed,2021-01-08,1,boolean,19
schools_closed,2021-01-08,1,boolean,20
schools_closed,2021-01-08,1,boolean,21
schools_closed,2021-01-08,1,boolean,22
schools_closed,2021-01-08,1,boolean,23
schools_closed,2021-01-08,1,boolean,24
schools_closed,2021-01-08,1,boolean,25
workplace_distancing,2021-01-08,1,boolean,NA
community_distancing,2021-01-08,1,boolean,NA
schools_closed,2021-01-09,1,boolean,0
schools_closed,2021-01-09,1,boolean,1
schools_closed,2021-01-09,1,boolean,2
schools_closed,2021-01-09,1,boolean,3
schools_closed,2021-01-09,1,boolean,4
schools_closed,2021-01-09,1,boolean,5
schools_closed,2021-01-09,1,boolean,6
schools_closed,2021-01-09,1,boolean,7
schools_closed,2021-01-09,1,boolean,8
schools_closed,2021-01-09,1,boolean,9
schools_closed,2021-01-09,1,boolean,10
schools_closed,2021-01-09,1,boolean,11
schools_closed,2021-01-09,1,boolean,12
schools_closed,2021-01-09,1,boolean,13
schools_closed,2021-01-09,1,boolean,14
schools_closed,2021-01-09,1,boolean,15
schools_closed,2021-01-09,1,boolean,16
schools_closed,2021-01-09,1,boolean,17
schools_closed,2021-01-09,1,boolean,18
schools_closed,2021-01-09,1,boolean,19
schools_closed,2021-01-09,1,boolean,20
schools_closed,2021-01-09,1,boolean,21
schools_closed,2021-01-09,1,boolean,22
schools_closed,2021-01-09,1,boolean,23
schools_closed,2021-01-09,1,boolean,24
schools_closed,2021-01-09,1,boolean,25
workplace_distancing,2021-01-09,1,boolean,NA
community_distancing,2021-01-09,1,boolean,NA
schools_closed,2021-01-10,1,boolean,0
schools_closed,2021-01-10,1,boolean,1
schools_closed,2021-01-10,1,boolean,2
schools_closed,2021-01-10,1,boolean,3
schools_closed,2021-01-10,1,boolean,4
schools_closed,2021-01-10,1,boolean,5
schools_closed,2021-01-10,1,boolean,6
schools_closed,2021-01-10,1,boolean,7
schools_closed,2021-01-10,1,boolean,8
schools_closed,2021-01-10,1,boolean,9
schools_closed,2021-01-10,1,boolean,10
schools_closed,2021-01-10,1,boolean,11
schools_closed,2021-01-10,1,boolean,12
schools_closed,2021-01-10,1,boolean,13
schools_closed,2021-01-10,1,boolean,14
schools_closed,2021-01-10,1,boolean,15
schools_closed,2021-01-10,1,boolean,16
schools_closed,2021-01-10,1,boolean,17
schools_closed,2021-01-10,1,boolean,18
schools_closed,2021-01-10,1,boolean,19
schools_closed,2021-01-10,1,boolean,20
schools_closed,2021-01-10,1,boolean,21
schools_closed,2021-01-10,1,boolean,22
schools_closed,2021-01-10,1,boolean,23
schools_closed,2021-01-10,1,boolean,24
schools_closed,2021-01-10,1,boolean,25
workplace_distancing,2021-01-10,1,boolean,NA
community_distancing,2021-01-10,1,boolean,NA
schools_closed,2021-01-11,1,boolean,0
schools_closed,2021-01-11,1,boolean,1
schools_closed,2021-01-11,1,boolean,2
schools_closed,2021-01-11,1,boolean,3
schools_closed,2021-01-11,1,boolean,4
schools_closed,2021-01-11,1,boolean,5
schools_closed,2021-01-11,1,boolean,6
schools_closed,2021-01-11,1,boolean,7
schools_closed,2021-01-11,1,boolean,8
schools_closed,2021-01-11,1,boolean,9
schools_closed,2021-01-11,1,boolean,10
schools_closed,2021-01-11,1,boolean,11
schools_closed,2021-01-11,1,boolean,12
schools_closed,2021-01-11,1,boolean,13
schools_closed,2021-01-11,1,boolean,14
schools_closed,2021-01-11,1,boolean,15
schools_closed,2021-01-11,1,boolean,16
schools_closed,2021-01-11,1,boolean,17
schools_closed,2021-01-11,1,boolean,18
schools_closed,2021-01-11,1,boolean,19
schools_closed,2021-01-11,1,boolean,20
schools_closed,2021-01-11,1,boolean,21
schools_closed,2021-01-11,1,boolean,22
schools_closed,2021-01-11,1,boolean,23
schools_closed,2021-01-11,1,boolean,24
schools_closed,2021-01-11,1,boolean,25
workplace_distancing,2021-01-11,1,boolean,NA
community_distancing,2021-01-11,1,boolean,NA
schools_closed,2021-01-12,1,boolean,0
schools_closed,2021-01-12,1,boolean,1
schools_closed,2021-01-12,1,boolean,2
schools_closed,2021-01-12,1,boolean,3
schools_closed,2021-01-12,1,boolean,4
schools_closed,2021-01-12,1,boolean,5
schools_closed,2021-01-12,1,boolean,6
schools_closed,2021-01-12,1,boolean,7
schools_closed,2021-01-12,1,boolean,8
schools_closed,2021-01-12,1,boolean,9
schools_closed,2021-01-12,1,boolean,10
schools_closed,2021-01-12,1,boolean,11
schools_closed,2021-01-12,1,boolean,12
schools_closed,2021-01-12,1,boolean,13
schools_closed,2021-01-12,1,boolean,14
schools_closed,2021-01-12,1,boolean,15
schools_closed,2021-01-12,1,boolean,16
schools_closed,2021-01-12,1,boolean,17
schools_closed,2021-01-12,1,boolean,18
schools_closed,2021-01-12,1,boolean,19
schools_closed,2021-01-12,1,boolean,20
schools_closed,2021-01-12,1,boolean,21
schools_closed,2021-01-12,1,boolean,22
schools_closed,2021-01-12,1,boolean,23
schools_closed,2021-01-12,1,boolean,24
schools_closed,2021-01-12,1,boolean,25
workplace_distancing,2021-01-12,1,boolean,NA
community_distancing,2021-01-12,1,boolean,NA
schools_closed,2021-01-13,1,boolean,0
schools_closed,2021-01-13,1,boolean,1
schools_closed,2021-01-13,1,boolean,2
schools_closed,2021-01-13,1,boolean,3
schools_closed,2021-01-13,1,boolean,4
schools_closed,2021-01-13,1,boolean,5
schools_closed,2021-01-13,1,boolean,6
schools_closed,2021-01-13,1,boolean,7
schools_closed,2021-01-13,1,boolean,8
schools_closed,2021-01-13,1,boolean,9
schools_closed,2021-01-13,1,boolean,10
schools_closed,2021-01-13,1,boolean,11
schools_closed,2021-01-13,1,boolean,12
schools_closed,2021-01-13,1,boolean,13
schools_closed,2021-01-13,1,boolean,14
schools_closed,2021-01-13,1,boolean,15
schools_closed,2021-01-13,1,boolean,16
schools_closed,2021-01-13,1,boolean,17
schools_closed,2021-01-13,1,boolean,18
schools_closed,2021-01-13,1,boolean,19
schools_closed,2021-01-13,1,boolean,20
schools_closed,2021-01-13,1,boolean,21
schools_closed,2021-01-13,1,boolean,22
schools_closed,2021-01-13,1,boolean,23
schools_closed,2021-01-13,1,boolean,24
schools_closed,2021-01-13,1,boolean,25
workplace_distancing,2021-01-13,1,boolean,NA
community_distancing,2021-01-13,1,boolean,NA
schools_closed,2021-01-14,1,boolean,0
schools_closed,2021-01-14,1,boolean,1
schools_closed,2021-01-14,1,boolean,2
schools_closed,2021-01-14,1,boolean,3
schools_closed,2021-01-14,1,boolean,4
schools_closed,2021-01-14,1,boolean,5
schools_closed,2021-01-14,1,boolean,6
schools_closed,2021-01-14,1,boolean,7
schools_closed,2021-01-14,1,boolean,8
schools_closed,2021-01-14,1,boolean,9
schools_closed,2021-01-14,1,boolean,10
schools_closed,2021-01-14,1,boolean,11
schools_closed,2021-01-14,1,boolean,12
schools_closed,2021-01-14,1,boolean,13
schools_closed,2021-01-14,1,boolean,14
schools_closed,2021-01-14,1,boolean,15
schools_closed,2021-01-14,1,boolean,16
schools_closed,2021-01-14,1,boolean,17
schools_closed,2021-01-14,1,boolean,18
schools_closed,2021-01-14,1,boolean,19
schools_closed,2021-01-14,1,boolean,20
schools_closed,2021-01-14,1,boolean,21
schools_closed,2021-01-14,1,boolean,22
schools_closed,2021-01-14,1,boolean,23
schools_closed,2021-01-14,1,boolean,24
schools_closed,2021-01-14,1,boolean,25
workplace_distancing,2021-01-14,1,boolean,NA
community_distancing,2021-01-14,1,boolean,NA
schools_closed,2021-01-15,1,boolean,0
schools_closed,2021-01-15,1,boolean,1
schools_closed,2021-01-15,1,boolean,2
schools_closed,2021-01-15,1,boolean,3
schools_closed,2021-01-15,1,boolean,4
schools_closed,2021-01-15,1,boolean,5
schools_closed,2021-01-15,1,boolean,6
schools_closed,2021-01-15,1,boolean,7
schools_closed,2021-01-15,1,boolean,8
schools_closed,2021-01-15,1,boolean,9
schools_closed,2021-01-15,1,boolean,10
schools_closed,2021-01-15,1,boolean,11
schools_closed,2021-01-15,1,boolean,12
schools_closed,2021-01-15,1,boolean,13
schools_closed,2021-01-15,1,boolean,14
schools_closed,2021-01-15,1,boolean,15
schools_closed,2021-01-15,1,boolean,16
schools_closed,2021-01-15,1,boolean,17
schools_closed,2021-01-15,1,boolean,18
schools_closed,2021-01-15,1,boolean,19
schools_closed,2021-01-15,1,boolean,20
schools_closed,2021-01-15,1,boolean,21
schools_closed,2021-01-15,1,boolean,22
schools_closed,2021-01-15,1,boolean,23
schools_closed,2021-01-15,1,boolean,24
schools_closed,2021-01-15,1,boolean,25
workplace_distancing,2021-01-15,1,boolean,NA
community_distancing,2021-01-15,1,boolean,NA
schools_closed,2021-01-16,1,boolean,0
schools_closed,2021-01-16,1,boolean,1
schools_closed,2021-01-16,1,boolean,2
schools_closed,2021-01-16,1,boolean,3
schools_closed,2021-01-16,1,boolean,4
schools_closed,2021-01-16,1,boolean,5
schools_closed,2021-01-16,1,boolean,6
schools_closed,2021-01-16,1,boolean,7
schools_closed,2021-01-16,1,boolean,8
schools_closed,2021-01-16,1,boolean,9
schools_closed,2021-01-16,1,boolean,10
schools_closed,2021-01-16,1,boolean,11
schools_closed,2021-01-16,1,boolean,12
schools_closed,2021-01-16,1,boolean,13
schools_closed,2021-01-16,1,boolean,14
schools_closed,2021-01-16,1,boolean,15
schools_closed,2021-01-16,1,boolean,16
schools_closed,2021-01-16,1,boolean,17
schools_closed,2021-01-16,1,boolean,18
schools_closed,2021-01-16,1,boolean,19
schools_closed,2021-01-16,1,boolean,20
schools_closed,2021-01-16,1,boolean,21
schools_closed,2021-01-16,1,boolean,22
schools_closed,2021-01-16,1,boolean,23
schools_closed,2021-01-16,1,boolean,24
schools_closed,2021-01-16,1,boolean,25
workplace_distancing,2021-01-16,1,boolean,NA
community_distancing,2021-01-16,1,boolean,NA
schools_closed,2021-01-17,1,boolean,0
schools_closed,2021-01-17,1,boolean,1
schools_closed,2021-01-17,1,boolean,2
schools_closed,2021-01-17,1,boolean,3
schools_closed,2021-01-17,1,boolean,4
schools_closed,2021-01-17,1,boolean,5
schools_closed,2021-01-17,1,boolean,6
schools_closed,2021-01-17,1,boolean,7
schools_closed,2021-01-17,1,boolean,8
schools_closed,2021-01-17,1,boolean,9
schools_closed,2021-01-17,1,boolean,10
schools_closed,2021-01-17,1,boolean,11
schools_closed,2021-01-17,1,boolean,12
schools_closed,2021-01-17,1,boolean,13
schools_closed,2021-01-17,1,boolean,14
schools_closed,2021-01-17,1,boolean,15
schools_closed,2021-01-17,1,boolean,16
schools_closed,2021-01-17,1,boolean,17
schools_closed,2021-01-17,1,boolean,18
schools_closed,2021-01-17,1,boolean,19
schools_closed,2021-01-17,1,boolean,20
schools_closed,2021-01-17,1,boolean,21
schools_closed,2021-01-17,1,boolean,22
schools_closed,2021-01-17,1,boolean,23
schools_closed,2021-01-17,1,boolean,24
schools_closed,2021-01-17,1,boolean,25
workplace_distancing,2021-01-17,1,boolean,NA
community_distancing,2021-01-17,1,boolean,NA
schools_closed,2021-01-18,1,boolean,0
schools_closed,2021-01-18,1,boolean,1
schools_closed,2021-01-18,1,boolean,2
schools_closed,2021-01-18,1,boolean,3
schools_closed,2021-01-18,1,boolean,4
schools_closed,2021-01-18,1,boolean,5
schools_closed,2021-01-18,1,boolean,6
schools_closed,2021-01-18,1,boolean,7
schools_closed,2021-01-18,1,boolean,8
schools_closed,2021-01-18,1,boolean,9
schools_closed,2021-01-18,1,boolean,10
schools_closed,2021-01-18,1,boolean,11
schools_closed,2021-01-18,1,boolean,12
schools_closed,2021-01-18,1,boolean,13
schools_closed,2021-01-18,1,boolean,14
schools_closed,2021-01-18,1,boolean,15
schools_closed,2021-01-18,1,boolean,16
schools_closed,2021-01-18,1,boolean,17
schools_closed,2021-01-18,1,boolean,18
schools_closed,2021-01-18,1,boolean,19
schools_closed,2021-01-18,1,boolean,20
schools_closed,2021-01-18,1,boolean,21
schools_closed,2021-01-18,1,boolean,22
schools_closed,2021-01-18,1,boolean,23
schools_closed,2021-01-18,1,boolean,24
schools_closed,2021-01-18,1,boolean,25
workplace_distancing,2021-01-18,1,boolean,NA
community_distancing,2021-01-18,1,boolean,NA
schools_closed,2021-01-19,1,boolean,0
schools_closed,2021-01-19,1,boolean,1
schools_closed,2021-01-19,1,boolean,2
schools_closed,2021-01-19,1,boolean,3
schools_closed,2021-01-19,1,boolean,4
schools_closed,2021-01-19,1,boolean,5
schools_closed,2021-01-19,1,boolean,6
schools_closed,2021-01-19,1,boolean,7
schools_closed,2021-01-19,1,boolean,8
schools_closed,2021-01-19,1,boolean,9
schools_closed,2021-01-19,1,boolean,10
schools_closed,2021-01-19,1,boolean,11
schools_closed,2021-01-19,1,boolean,12
schools_closed,2021-01-19,1,boolean,13
schools_closed,2021-01-19,1,boolean,14
schools_closed,2021-01-19,1,boolean,15
schools_closed,2021-01-19,1,boolean,16
schools_closed,2021-01-19,1,boolean,17
schools_closed,2021-01-19,1,boolean,18
schools_closed,2021-01-19,1,boolean,19
schools_closed,2021-01-19,1,boolean,20
schools_closed,2021-01-19,1,boolean,21
schools_closed,2021-01-19,1,boolean,22
schools_closed,2021-01-19,1,boolean,23
schools_closed,2021-01-19,1,boolean,24
schools_closed,2021-01-19,1,boolean,25
workplace_distancing,2021-01-19,1,boolean,NA
community_distancing,2021-01-19,1,boolean,NA
schools_closed,2021-01-20,1,boolean,0
schools_closed,2021-01-20,1,boolean,1
schools_closed,2021-01-20,1,boolean,2
schools_closed,2021-01-20,1,boolean,3
schools_closed,2021-01-20,1,boolean,4
schools_closed,2021-01-20,1,boolean,5
schools_closed,2021-01-20,1,boolean,6
schools_closed,2021-01-20,1,boolean,7
schools_closed,2021-01-20,1,boolean,8
schools_closed,2021-01-20,1,boolean,9
schools_closed,2021-01-20,1,boolean,10
schools_closed,2021-01-20,1,boolean,11
schools_closed,2021-01-20,1,boolean,12
schools_closed,2021-01-20,1,boolean,13
schools_closed,2021-01-20,1,boolean,14
schools_closed,2021-01-20,1,boolean,15
schools_closed,2021-01-20,1,boolean,16
schools_closed,2021-01-20,1,boolean,17
schools_closed,2021-01-20,1,boolean,18
schools_closed,2021-01-20,1,boolean,19
schools_closed,2021-01-20,1,boolean,20
schools_closed,2021-01-20,1,boolean,21
schools_closed,2021-01-20,1,boolean,22
schools_closed,2021-01-20,1,boolean,23
schools_closed,2021-01-20,1,boolean,24
schools_closed,2021-01-20,1,boolean,25
workplace_distancing,2021-01-20,1,boolean,NA
community_distancing,2021-01-20,1,boolean,NA
schools_closed,2021-01-21,1,boolean,0
schools_closed,2021-01-21,1,boolean,1
schools_closed,2021-01-21,1,boolean,2
schools_closed,2021-01-21,1,boolean,3
schools_closed,2021-01-21,1,boolean,4
schools_closed,2021-01-21,1,boolean,5
schools_closed,2021-01-21,1,boolean,6
schools_closed,2021-01-21,1,boolean,7
schools_closed,2021-01-21,1,boolean,8
schools_closed,2021-01-21,1,boolean,9
schools_closed,2021-01-21,1,boolean,10
schools_closed,2021-01-21,1,boolean,11
schools_closed,2021-01-21,1,boolean,12
schools_closed,2021-01-21,1,boolean,13
schools_closed,2021-01-21,1,boolean,14
schools_closed,2021-01-21,1,boolean,15
schools_closed,2021-01-21,1,boolean,16
schools_closed,2021-01-21,1,boolean,17
schools_closed,2021-01-21,1,boolean,18
schools_closed,2021-01-21,1,boolean,19
schools_closed,2021-01-21,1,boolean,20
schools_closed,2021-01-21,1,boolean,21
schools_closed,2021-01-21,1,boolean,22
schools_closed,2021-01-21,1,boolean,23
schools_closed,2021-01-21,1,boolean,24
schools_closed,2021-01-21,1,boolean,25
workplace_distancing,2021-01-21,1,boolean,NA
community_distancing,2021-01-21,1,boolean,NA
schools_closed,2021-01-22,1,boolean,0
schools_closed,2021-01-22,1,boolean,1
schools_closed,2021-01-22,1,boolean,2
schools_closed,2021-01-22,1,boolean,3
schools_closed,2021-01-22,1,boolean,4
schools_closed,2021-01-22,1,boolean,5
schools_closed,2021-01-22,1,boolean,6
schools_closed,2021-01-22,1,boolean,7
schools_closed,2021-01-22,1,boolean,8
schools_closed,2021-01-22,1,boolean,9
schools_closed,2021-01-22,1,boolean,10
schools_closed,2021-01-22,1,boolean,11
schools_closed,2021-01-22,1,boolean,12
