category,date,value,type,age
schools_closed,2021-01-22,1,boolean,13
schools_closed,2021-01-22,1,boolean,14
schools_closed,2021-01-22,1,boolean,15
schools_closed,2021-01-22,1,boolean,16
schools_closed,2021-01-22,1,boolean,17
schools_closed,2021-01-22,1,boolean,18
schools_closed,2021-01-22,1,boolean,19
schools_closed,2021-01-22,1,boolean,20
schools_closed,2021-01-22,1,boolean,21
schools_closed,2021-01-22,1,boolean,22
schools_closed,2021-01-22,1,boolean,23
schools_closed,2021-01-22,1,boolean,24
schools_closed,2021-01-22,1,boolean,25
workplace_distancing,2021-01-22,1,boolean,NA
community_distancing,2021-01-22,1,boolean,NA
schools_closed,2021-01-23,1,boolean,0
schools_closed,2021-01-23,1,boolean,1
schools_closed,2021-01-23,1,boolean,2
schools_closed,2021-01-23,1,boolean,3
schools_closed,2021-01-23,1,boolean,4
schools_closed,2021-01-23,1,boolean,5
schools_closed,2021-01-23,1,boolean,6
schools_closed,2021-01-23,1,boolean,7
schools_closed,2021-01-23,1,boolean,8
schools_closed,2021-01-23,1,boolean,9
schools_closed,2021-01-23,1,boolean,10
schools_closed,2021-01-23,1,boolean,11
schools_closed,2021-01-23,1,boolean,12
schools_closed,2021-01-23,1,boolean,13
schools_closed,2021-01-23,1,boolean,14
schools_closed,2021-01-23,1,boolean,15
schools_closed,2021-01-23,1,boolean,16
schools_closed,2021-01-23,1,boolean,17
schools_closed,2021-01-23,1,boolean,18
schools_closed,2021-01-23,1,boolean,19
schools_closed,2021-01-23,1,boolean,20
schools_closed,2021-01-23,1,boolean,21
schools_closed,2021-01-23,1,boolean,22
schools_closed,2021-01-23,1,boolean,23
schools_closed,2021-01-23,1,boolean,24
schools_closed,2021-01-23,1,boolean,25
workplace_distancing,2021-01-23,1,boolean,NA
community_distancing,2021-01-23,1,boolean,NA
schools_closed,2021-01-24,1,boolean,0
schools_closed,2021-01-24,1,boolean,1
schools_closed,2021-01-24,1,boolean,2
schools_closed,2021-01-24,1,boolean,3
schools_closed,2021-01-24,1,boolean,4
schools_closed,2021-01-24,1,boolean,5
schools_closed,2021-01-24,1,boolean,6
schools_closed,2021-01-24,1,boolean,7
schools_closed,2021-01-24,1,boolean,8
schools_closed,2021-01-24,1,boolean,9
schools_closed,2021-01-24,1,boolean,10
schools_closed,2021-01-24,1,boolean,11
schools_closed,2021-01-24,1,boolean,12
schools_closed,2021-01-24,1,boolean,13
schools_closed,2021-01-24,1,boolean,14
schools_closed,2021-01-24,1,boolean,15
schools_closed,2021-01-24,1,boolean,16
schools_closed,2021-01-24,1,boolean,17
schools_closed,2021-01-24,1,boolean,18
schools_closed,2021-01-24,1,boolean,19
schools_closed,2021-01-24,1,boolean,20
schools_closed,2021-01-24,1,boolean,21
schools_closed,2021-01-24,1,boolean,22
schools_closed,2021-01-24,1,boolean,23
schools_closed,2021-01-24,1,boolean,24
schools_closed,2021-01-24,1,boolean,25
workplace_distancing,2021-01-24,1,boolean,NA
community_distancing,2021-01-24,1,boolean,NA
schools_closed,2021-01-25,1,boolean,0
schools_closed,2021-01-25,1,boolean,1
schools_closed,2021-01-25,1,boolean,2
schools_closed,2021-01-25,1,boolean,3
schools_closed,2021-01-25,1,boolean,4
schools_closed,2021-01-25,1,boolean,5
schools_closed,2021-01-25,1,boolean,6
schools_closed,2021-01-25,1,boolean,7
schools_closed,2021-01-25,1,boolean,8
schools_closed,2021-01-25,1,boolean,9
schools_closed,2021-01-25,1,boolean,10
schools_closed,2021-01-25,1,boolean,11
schools_closed,2021-01-25,1,boolean,12
schools_closed,2021-01-25,1,boolean,13
schools_closed,2021-01-25,1,boolean,14
schools_closed,2021-01-25,1,boolean,15
schools_closed,2021-01-25,1,boolean,16
schools_closed,2021-01-25,1,boolean,17
schools_closed,2021-01-25,1,boolean,18
schools_closed,2021-01-25,1,boolean,19
schools_closed,2021-01-25,1,boolean,20
schools_closed,2021-01-25,1,boolean,21
schools_closed,2021-01-25,1,boolean,22
schools_closed,2021-01-25,1,boolean,23
schools_closed,2021-01-25,1,boolean,24
schools_closed,2021-01-25,1,boolean,25
workplace_distancing,2021-01-25,1,boolean,NA
community_distancing,2021-01-25,1,boolean,NA
schools_closed,2021-01-26,1,boolean,0
schools_closed,2021-01-26,1,boolean,1
schools_closed,2021-01-26,1,boolean,2
schools_closed,2021-01-26,1,boolean,3
schools_closed,2021-01-26,1,boolean,4
schools_closed,2021-01-26,1,boolean,5
schools_closed,2021-01-26,1,boolean,6
schools_closed,2021-01-26,1,boolean,7
schools_closed,2021-01-26,1,boolean,8
schools_closed,2021-01-26,1,boolean,9
schools_closed,2021-01-26,1,boolean,10
schools_closed,2021-01-26,1,boolean,11
schools_closed,2021-01-26,1,boolean,12
schools_closed,2021-01-26,1,boolean,13
schools_closed,2021-01-26,1,boolean,14
schools_closed,2021-01-26,1,boolean,15
schools_closed,2021-01-26,1,boolean,16
schools_closed,2021-01-26,1,boolean,17
schools_closed,2021-01-26,1,boolean,18
schools_closed,2021-01-26,1,boolean,19
schools_closed,2021-01-26,1,boolean,20
schools_closed,2021-01-26,1,boolean,21
schools_closed,2021-01-26,1,boolean,22
schools_closed,2021-01-26,1,boolean,23
schools_closed,2021-01-26,1,boolean,24
schools_closed,2021-01-26,1,boolean,25
workplace_distancing,2021-01-26,1,boolean,NA
community_distancing,2021-01-26,1,boolean,NA
schools_closed,2021-01-27,1,boolean,0
schools_closed,2021-01-27,1,boolean,1
schools_closed,2021-01-27,1,boolean,2
schools_closed,2021-01-27,1,boolean,3
schools_closed,2021-01-27,1,boolean,4
schools_closed,2021-01-27,1,boolean,5
schools_closed,2021-01-27,1,boolean,6
schools_closed,2021-01-27,1,boolean,7
schools_closed,2021-01-27,1,boolean,8
schools_closed,2021-01-27,1,boolean,9
schools_closed,2021-01-27,1,boolean,10
schools_closed,2021-01-27,1,boolean,11
schools_closed,2021-01-27,1,boolean,12
schools_closed,2021-01-27,1,boolean,13
schools_closed,2021-01-27,1,boolean,14
schools_closed,2021-01-27,1,boolean,15
schools_closed,2021-01-27,1,boolean,16
schools_closed,2021-01-27,1,boolean,17
schools_closed,2021-01-27,1,boolean,18
schools_closed,2021-01-27,1,boolean,19
schools_closed,2021-01-27,1,boolean,20
schools_closed,2021-01-27,1,boolean,21
schools_closed,2021-01-27,1,boolean,22
schools_closed,2021-01-27,1,boolean,23
schools_closed,2021-01-27,1,boolean,24
schools_closed,2021-01-27,1,boolean,25
workplace_distancing,2021-01-27,1,boolean,NA
community_distancing,2021-01-27,1,boolean,NA
schools_closed,2021-01-28,1,boolean,0
schools_closed,2021-01-28,1,boolean,1
schools_closed,2021-01-28,1,boolean,2
schools_closed,2021-01-28,1,boolean,3
schools_closed,2021-01-28,1,boolean,4
schools_closed,2021-01-28,1,boolean,5
schools_closed,2021-01-28,1,boolean,6
schools_closed,2021-01-28,1,boolean,7
schools_closed,2021-01-28,1,boolean,8
schools_closed,2021-01-28,1,boolean,9
schools_closed,2021-01-28,1,boolean,10
schools_closed,2021-01-28,1,boolean,11
schools_closed,2021-01-28,1,boolean,12
schools_closed,2021-01-28,1,boolean,13
schools_closed,2021-01-28,1,boolean,14
schools_closed,2021-01-28,1,boolean,15
schools_closed,2021-01-28,1,boolean,16
schools_closed,2021-01-28,1,boolean,17
schools_closed,2021-01-28,1,boolean,18
schools_closed,2021-01-28,1,boolean,19
schools_closed,2021-01-28,1,boolean,20
schools_closed,2021-01-28,1,boolean,21
schools_closed,2021-01-28,1,boolean,22
schools_closed,2021-01-28,1,boolean,23
schools_closed,2021-01-28,1,boolean,24
schools_closed,2021-01-28,1,boolean,25
workplace_distancing,2021-01-28,1,boolean,NA
community_distancing,2021-01-28,1,boolean,NA
schools_closed,2021-01-29,1,boolean,0
schools_closed,2021-01-29,1,boolean,1
schools_closed,2021-01-29,1,boolean,2
schools_closed,2021-01-29,1,boolean,3
schools_closed,2021-01-29,1,boolean,4
schools_closed,2021-01-29,1,boolean,5
schools_closed,2021-01-29,1,boolean,6
schools_closed,2021-01-29,1,boolean,7
schools_closed,2021-01-29,1,boolean,8
schools_closed,2021-01-29,1,boolean,9
schools_closed,2021-01-29,1,boolean,10
schools_closed,2021-01-29,1,boolean,11
schools_closed,2021-01-29,1,boolean,12
schools_closed,2021-01-29,1,boolean,13
schools_closed,2021-01-29,1,boolean,14
schools_closed,2021-01-29,1,boolean,15
schools_closed,2021-01-29,1,boolean,16
schools_closed,2021-01-29,1,boolean,17
schools_closed,2021-01-29,1,boolean,18
schools_closed,2021-01-29,1,boolean,19
schools_closed,2021-01-29,1,boolean,20
schools_closed,2021-01-29,1,boolean,21
schools_closed,2021-01-29,1,boolean,22
schools_closed,2021-01-29,1,boolean,23
schools_closed,2021-01-29,1,boolean,24
schools_closed,2021-01-29,1,boolean,25
workplace_distancing,2021-01-29,1,boolean,NA
community_distancing,2021-01-29,1,boolean,NA
schools_closed,2021-01-30,1,boolean,0
schools_closed,2021-01-30,1,boolean,1
schools_closed,2021-01-30,1,boolean,2
schools_closed,2021-01-30,1,boolean,3
schools_closed,2021-01-30,1,boolean,4
schools_closed,2021-01-30,1,boolean,5
schools_closed,2021-01-30,1,boolean,6
schools_closed,2021-01-30,1,boolean,7
schools_closed,2021-01-30,1,boolean,8
schools_closed,2021-01-30,1,boolean,9
schools_closed,2021-01-30,1,boolean,10
schools_closed,2021-01-30,1,boolean,11
schools_closed,2021-01-30,1,boolean,12
schools_closed,2021-01-30,1,boolean,13
schools_closed,2021-01-30,1,boolean,14
schools_closed,2021-01-30,1,boolean,15
schools_closed,2021-01-30,1,boolean,16
schools_closed,2021-01-30,1,boolean,17
schools_closed,2021-01-30,1,boolean,18
schools_closed,2021-01-30,1,boolean,19
schools_closed,2021-01-30,1,boolean,20
schools_closed,2021-01-30,1,boolean,21
schools_closed,2021-01-30,1,boolean,22
schools_closed,2021-01-30,1,boolean,23
schools_closed,2021-01-30,1,boolean,24
schools_closed,2021-01-30,1,boolean,25
workplace_distancing,2021-01-30,1,boolean,NA
community_distancing,2021-01-30,1,boolean,NA
schools_closed,2021-01-31,1,boolean,0
schools_closed,2021-01-31,1,boolean,1
schools_closed,2021-01-31,1,boolean,2
schools_closed,2021-01-31,1,boolean,3
schools_closed,2021-01-31,1,boolean,4
schools_closed,2021-01-31,1,boolean,5
schools_closed,2021-01-31,1,boolean,6
schools_closed,2021-01-31,1,boolean,7
schools_closed,2021-01-31,1,boolean,8
schools_closed,2021-01-31,1,boolean,9
schools_closed,2021-01-31,1,boolean,10
schools_closed,2021-01-31,1,boolean,11
schools_closed,2021-01-31,1,boolean,12
schools_closed,2021-01-31,1,boolean,13
schools_closed,2021-01-31,1,boolean,14
schools_closed,2021-01-31,1,boolean,15
schools_closed,2021-01-31,1,boolean,16
schools_closed,2021-01-31,1,boolean,17
schools_closed,2021-01-31,1,boolean,18
schools_closed,2021-01-31,1,boolean,19
schools_closed,2021-01-31,1,boolean,20
schools_closed,2021-01-31,1,boolean,21
schools_closed,2021-01-31,1,boolean,22
schools_closed,2021-01-31,1,boolean,23
schools_closed,2021-01-31,1,boolean,24
schools_closed,2021-01-31,1,boolean,25
workplace_distancing,2021-01-31,1,boolean,NA
community_distancing,2021-01-31,1,boolean,NA
schools_closed,2021-02-01,1,boolean,0
schools_closed,2021-02-01,1,boolean,1
schools_closed,2021-02-01,1,boolean,2
schools_closed,2021-02-01,1,boolean,3
schools_closed,2021-02-01,1,boolean,4
schools_closed,2021-02-01,1,boolean,5
schools_closed,2021-02-01,1,boolean,6
schools_closed,2021-02-01,1,boolean,7
schools_closed,2021-02-01,1,boolean,8
schools_closed,2021-02-01,1,boolean,9
schools_closed,2021-02-01,1,boolean,10
schools_closed,2021-02-01,1,boolean,11
schools_closed,2021-02-01,1,boolean,12
schools_closed,2021-02-01,1,boolean,13
schools_closed,2021-02-01,1,boolean,14
schools_closed,2021-02-01,1,boolean,15
schools_closed,2021-02-01,1,boolean,16
schools_closed,2021-02-01,1,boolean,17
schools_closed,2021-02-01,1,boolean,18
schools_closed,2021-02-01,1,boolean,19
schools_closed,2021-02-01,1,boolean,20
schools_closed,2021-02-01,1,boolean,21
schools_closed,2021-02-01,1,boolean,22
schools_closed,2021-02-01,1,boolean,23
schools_closed,2021-02-01,1,boolean,24
schools_closed,2021-02-01,1,boolean,25
workplace_distancing,2021-02-01,1,boolean,NA
community_distancing,2021-02-01,1,boolean,NA
schools_closed,2021-02-02,1,boolean,0
schools_closed,2021-02-02,1,boolean,1
schools_closed,2021-02-02,1,boolean,2
schools_closed,2021-02-02,1,boolean,3
schools_closed,2021-02-02,1,boolean,4
schools_closed,2021-02-02,1,boolean,5
schools_closed,2021-02-02,1,boolean,6
schools_closed,2021-02-02,1,boolean,7
schools_closed,2021-02-02,1,boolean,8
schools_closed,2021-02-02,1,boolean,9
schools_closed,2021-02-02,1,boolean,10
schools_closed,2021-02-02,1,boolean,11
schools_closed,2021-02-02,1,boolean,12
schools_closed,2021-02-02,1,boolean,13
schools_closed,2021-02-02,1,boolean,14
schools_closed,2021-02-02,1,boolean,15
schools_closed,2021-02-02,1,boolean,16
schools_closed,2021-02-02,1,boolean,17
schools_closed,2021-02-02,1,boolean,18
schools_closed,2021-02-02,1,boolean,19
schools_closed,2021-02-02,1,boolean,20
schools_closed,2021-02-02,1,boolean,21
schools_closed,2021-02-02,1,boolean,22
schools_closed,2021-02-02,1,boolean,23
schools_closed,2021-02-02,1,boolean,24
schools_closed,2021-02-02,1,boolean,25
workplace_distancing,2021-02-02,1,boolean,NA
community_distancing,2021-02-02,1,boolean,NA
schools_closed,2021-02-03,1,boolean,0
schools_closed,2021-02-03,1,boolean,1
schools_closed,2021-02-03,1,boolean,2
schools_closed,2021-02-03,1,boolean,3
schools_closed,2021-02-03,1,boolean,4
schools_closed,2021-02-03,1,boolean,5
schools_closed,2021-02-03,1,boolean,6
schools_closed,2021-02-03,1,boolean,7
schools_closed,2021-02-03,1,boolean,8
schools_closed,2021-02-03,1,boolean,9
schools_closed,2021-02-03,1,boolean,10
schools_closed,2021-02-03,1,boolean,11
schools_closed,2021-02-03,1,boolean,12
schools_closed,2021-02-03,1,boolean,13
schools_closed,2021-02-03,1,boolean,14
schools_closed,2021-02-03,1,boolean,15
schools_closed,2021-02-03,1,boolean,16
schools_closed,2021-02-03,1,boolean,17
schools_closed,2021-02-03,1,boolean,18
schools_closed,2021-02-03,1,boolean,19
schools_closed,2021-02-03,1,boolean,20
schools_closed,2021-02-03,1,boolean,21
schools_closed,2021-02-03,1,boolean,22
schools_closed,2021-02-03,1,boolean,23
schools_closed,2021-02-03,1,boolean,24
schools_closed,2021-02-03,1,boolean,25
workplace_distancing,2021-02-03,1,boolean,NA
community_distancing,2021-02-03,1,boolean,NA
schools_closed,2021-02-04,1,boolean,0
schools_closed,2021-02-04,1,boolean,1
schools_closed,2021-02-04,1,boolean,2
schools_closed,2021-02-04,1,boolean,3
schools_closed,2021-02-04,1,boolean,4
schools_closed,2021-02-04,1,boolean,5
schools_closed,2021-02-04,1,boolean,6
schools_closed,2021-02-04,1,boolean,7
schools_closed,2021-02-04,1,boolean,8
schools_closed,2021-02-04,1,boolean,9
schools_closed,2021-02-04,1,boolean,10
schools_closed,2021-02-04,1,boolean,11
schools_closed,2021-02-04,1,boolean,12
schools_closed,2021-02-04,1,boolean,13
schools_closed,2021-02-04,1,boolean,14
schools_closed,2021-02-04,1,boolean,15
schools_closed,2021-02-04,1,boolean,16
schools_closed,2021-02-04,1,boolean,17
schools_closed,2021-02-04,1,boolean,18
schools_closed,2021-02-04,1,boolean,19
schools_closed,2021-02-04,1,boolean,20
schools_closed,2021-02-04,1,boolean,21
schools_closed,2021-02-04,1,boolean,22
schools_closed,2021-02-04,1,boolean,23
schools_closed,2021-02-04,1,boolean,24
schools_closed,2021-02-04,1,boolean,25
workplace_distancing,2021-02-04,1,boolean,NA
community_distancing,2021-02-04,1,boolean,NA
schools_closed,2021-02-05,1,boolean,0
schools_closed,2021-02-05,1,boolean,1
schools_closed,2021-02-05,1,boolean,2
schools_closed,2021-02-05,1,boolean,3
schools_closed,2021-02-05,1,boolean,4
schools_closed,2021-02-05,1,boolean,5
schools_closed,2021-02-05,1,boolean,6
schools_closed,2021-02-05,1,boolean,7
schools_closed,2021-02-05,1,boolean,8
schools_closed,2021-02-05,1,boolean,9
schools_closed,2021-02-05,1,boolean,10
schools_closed,2021-02-05,1,boolean,11
schools_closed,2021-02-05,1,boolean,12
schools_closed,2021-02-05,1,boolean,13
schools_closed,2021-02-05,1,boolean,14
schools_closed,2021-02-05,1,boolean,15
schools_closed,2021-02-05,1,boolean,16
schools_closed,2021-02-05,1,boolean,17
schools_closed,2021-02-05,1,boolean,18
schools_closed,2021-02-05,1,boolean,19
schools_closed,2021-02-05,1,boolean,20
schools_closed,2021-02-05,1,boolean,21
schools_closed,2021-02-05,1,boolean,22
schools_closed,2021-02-05,1,boolean,23
schools_closed,2021-02-05,1,boolean,24
schools_closed,2021-02-05,1,boolean,25
workplace_distancing,2021-02-05,1,boolean,NA
community_distancing,2021-02-05,1,boolean,NA
schools_closed,2021-02-06,1,boolean,0
schools_closed,2021-02-06,1,boolean,1
schools_closed,2021-02-06,1,boolean,2
schools_closed,2021-02-06,1,boolean,3
schools_closed,2021-02-06,1,boolean,4
schools_closed,2021-02-06,1,boolean,5
schools_closed,2021-02-06,1,boolean,6
schools_closed,2021-02-06,1,boolean,7
schools_closed,2021-02-06,1,boolean,8
schools_closed,2021-02-06,1,boolean,9
schools_closed,2021-02-06,1,boolean,10
schools_closed,2021-02-06,1,boolean,11
schools_closed,2021-02-06,1,boolean,12
schools_closed,2021-02-06,1,boolean,13
schools_closed,2021-02-06,1,boolean,14
schools_closed,2021-02-06,1,boolean,15
schools_closed,2021-02-06,1,boolean,16
schools_closed,2021-02-06,1,boolean,17
schools_closed,2021-02-06,1,boolean,18
schools_closed,2021-02-06,1,boolean,19
schools_closed,2021-02-06,1,boolean,20
schools_closed,2021-02-06,1,boolean,21
schools_closed,2021-02-06,1,boolean,22
schools_closed,2021-02-06,1,boolean,23
schools_closed,2021-02-06,1,boolean,24
schools_closed,2021-02-06,1,boolean,25
workplace_distancing,2021-02-06,1,boolean,NA
community_distancing,2021-02-06,1,boolean,NA
schools_closed,2021-02-07,1,boolean,0
schools_closed,2021-02-07,1,boolean,1
schools_closed,2021-02-07,1,boolean,2
schools_closed,2021-02-07,1,boolean,3
schools_closed,2021-02-07,1,boolean,4
schools_closed,2021-02-07,1,boolean,5
schools_closed,2021-02-07,1,boolean,6
schools_closed,2021-02-07,1,boolean,7
schools_closed,2021-02-07,1,boolean,8
schools_closed,2021-02-07,1,boolean,9
schools_closed,2021-02-07,1,boolean,10
schools_closed,2021-02-07,1,boolean,11
schools_closed,2021-02-07,1,boolean,12
schools_closed,2021-02-07,1,boolean,13
schools_closed,2021-02-07,1,boolean,14
schools_closed,2021-02-07,1,boolean,15
schools_closed,2021-02-07,1,boolean,16
schools_closed,2021-02-07,1,boolean,17
schools_closed,2021-02-07,1,boolean,18
schools_closed,2021-02-07,1,boolean,19
schools_closed,2021-02-07,1,boolean,20
schools_closed,2021-02-07,1,boolean,21
schools_closed,2021-02-07,1,boolean,22
schools_closed,2021-02-07,1,boolean,23
schools_closed,2021-02-07,1,boolean,24
schools_closed,2021-02-07,1,boolean,25
workplace_distancing,2021-02-07,1,boolean,NA
community_distancing,2021-02-07,1,boolean,NA
schools_closed,2021-02-08,1,boolean,0
schools_closed,2021-02-08,1,boolean,1
schools_closed,2021-02-08,1,boolean,2
schools_closed,2021-02-08,1,boolean,3
schools_closed,2021-02-08,1,boolean,4
schools_closed,2021-02-08,1,boolean,5
schools_closed,2021-02-08,1,boolean,6
schools_closed,2021-02-08,1,boolean,7
schools_closed,2021-02-08,1,boolean,8
schools_closed,2021-02-08,1,boolean,9
schools_closed,2021-02-08,1,boolean,10
schools_closed,2021-02-08,1,boolean,11
schools_closed,2021-02-08,1,boolean,12
schools_closed,2021-02-08,1,boolean,13
schools_closed,2021-02-08,1,boolean,14
schools_closed,2021-02-08,1,boolean,15
schools_closed,2021-02-08,1,boolean,16
schools_closed,2021-02-08,1,boolean,17
schools_closed,2021-02-08,1,boolean,18
schools_closed,2021-02-08,1,boolean,19
schools_closed,2021-02-08,1,boolean,20
schools_closed,2021-02-08,1,boolean,21
schools_closed,2021-02-08,1,boolean,22
schools_closed,2021-02-08,1,boolean,23
schools_closed,2021-02-08,1,boolean,24
schools_closed,2021-02-08,1,boolean,25
workplace_distancing,2021-02-08,1,boolean,NA
community_distancing,2021-02-08,1,boolean,NA
